Package Name,ID,Class
phenobert,234214,1
phenomorph,234216,0
phenopy,234226,0
phenotrex,234228,0
phasespace,234232,1
phiflow,234257,1
phidnet,234333,1
phobos,234381,0
phonet,234444,1
phoenix-datasets,234460,0
photinia,234484,1
photoidmagick,234528,0
photonai-neuro,234534,0
photonai,234535,1
photosynthesis-metrics,234602,1
phrase-pickers,234659,0
phuzzymatcher,234679,0
phsic-cli,234680,0
phyaat,234690,1
phycv,234706,0
phylodeep,234743,1
phynix-gym,234768,0
phrase-detective,234771,0
physdbd,234791,1
physiofit,234830,0
physiossl,234838,0
phydms,234864,1
pic2vec,234954,1
picassosr,234991,0
picasso-viz,234996,1
picocv,235173,1
picovoice,235217,1
picsellia,235225,1
picsellia-tf1,235227,0
picsellia-training,235232,1
picsellia-yolov5,235237,0
picovoicedemo,235256,1
picture-text,235292,1
piedomains,235339,0
piepline,235370,1
picsellia-tf2,235387,0
pietoolbelt,235411,1
pi-gan-pytorch,235439,1
pigai,235462,0
piicatcher-spacy,235523,0
piidetect,235530,0
pigpig,235537,1
piml,235754,0
pina-mathlab,235785,1
pincelate,235844,0
pinferencia,235873,0
pingpong-datahub,235947,0
pinject-design,235960,0
pio-cli,236068,1
pipcook-tvm,236131,1
pipe-framework,236213,1
pipelime,236232,0
pipeline-diacritizer,236245,0
pipeline-optuna,236253,0
pipelineservice,236265,0
pipelit,236308,0
pipelitools,236317,1
pipelinex,236319,1
pipetory,236371,0
pipetorch,236374,1
pip-example-pkg-revuel,236391,0
pipgrip,236428,1
piprec,236582,0
piq,236726,1
piqa,236737,1
piri,236779,0
pistarlab,236845,0
pitchscapes,236885,0
pitchr,236887,0
pitop,236908,0
piri2,236949,0
pivot-based-nmt,236952,0
pix2pixhd,236993,1
pix2tex,236996,1
pix2vertex,237015,1
pixel-classifier-torch,237018,0
piston-v-taper,237035,0
pixel-level-contrastive-learning,237038,1
pixelstitch,237061,0
pixplot,237111,1
pixtalks,237117,0
pixyz,237131,0
pixellib,237196,1
pkbar,237202,1
pkai,237203,0
pkelambda,237233,0
pkg-about,237238,0
pke-tool,237258,0
pkg-try-19-mb,237344,0
pkt-kg,237409,0
plagdef,237456,0
plaidml-keras,237472,0
plain-transformers,237497,1
planbert,237523,0
planer-store,237541,0
planer-zoo,237556,0
planer,237558,1
planetwatch,237579,0
plangym,237600,0
planning-centric-metrics,237613,0
plant-disease-classification-models,237621,1
plant-disease-classification,237629,1
plannotate,237638,0
plant-pathology,237656,1
plasflow,237664,1
plastic-origins,237708,0
plato-learn,237782,1
platonic-io,237802,0
playground,237842,0
playground-data,237851,1
playtest,237937,0
plenpy,238007,0
plexflo,238027,0
plexiglass,238029,1
pl-face-recognition,238049,0
plenum,238051,1
pl-hub-sparse-ml-callback,238057,1
plexus,238071,1
plenopticam,238103,0
pl-extension,238130,0
pl-minio-callback,238141,0
plotbbox,238579,1
plover-excel-dictionary,238766,0
pl-utils,239080,1
plutotest,239086,0
pm4pymdl,239194,0
pml-pinn,239255,1
p-mod-api,239270,0
pmlb,239274,0
pm-pyro,239285,0
pnn,239401,1
pnno,239405,1
pnwcybersec,239457,1
pocketchemist,239493,0
pocketchemist-nmr,239496,0
poc-dependency-gob,239572,0
podium-nlp,239635,0
poetic-py,239718,0
pointcloudset,239879,0
point-transformer-pytorch,239926,1
poisson-cnn,239947,0
poker-gym,240015,0
pokerrl,240026,1
polaris-ml,240072,0
politylink,240199,0
pollination-streamlit-io,240233,0
pollination-streamlit-viewer,240236,0
pollination-streamlit,240253,0
polyai,240304,1
polyaxon-cli,240306,1
polyaxon-deploy,240308,1
polus,240310,0
polyaxon-helper,240312,1
polyaxon-gpustat,240315,1
polyaxon-k8s,240318,1
polyaxon-spawner,240319,1
polyaxon-sandbox,240321,1
polyaxon,240322,1
polyaxon-pip-tests,240323,1
polyair,240326,1
polyaxon-schemas,240330,1
polyaxon-lib,240335,1
polybox,240340,1
polycore,240349,1
polyglot-translator,240387,1
polyflow,240396,1
polygraphy,240421,1
polylines,240428,1
polyaxon-dockerizer,240435,1
polyaxon-client,240440,1
polyloss,240442,1
polyjuice-nlp,240444,0
polyfuzz,240446,0
polymuse-future,240467,0
polymuse,240474,0
polypipe,240488,1
polypod,240491,1
polypoly,240492,0
polyproto,240494,1
polyml,240501,1
polyset,240515,1
polystores,240527,1
polytune,240534,0
polywhirl,240551,0
polyx,240555,1
ponder-transformer,240607,1
ponyo,240649,1
poolformer,240692,1
pooraka,240714,1
pop-finder,240761,0
poreplex,240893,0
pop-tools,240906,1
pornstar,240922,0
poros,240924,0
pororo,240927,1
portal-gun,240962,1
porto-task,241048,0
posecamera,241086,1
pose-estimation-module,241088,0
pose-classification-kit,241091,1
posedetector,241092,0
portilooplot,241095,1
poseestimation,241096,0
poseestimator,241097,0
pose-detector,241101,0
posemodule,241105,0
pose-module,241106,0
positional-embeddings-pytorch,241132,0
posemaro,241139,0
pospairwordembeddings,241165,0
poseanalyzer,241181,0
posscore,241192,0
positional-encodings,241200,1
post-ocr-correction,241334,1
postpy2,241348,0
potara,241371,0
potbot,241381,0
potc-torch,241387,1
potemkeys,241388,0
potosnail,241417,0
poutyne,241457,0
poutyne-transformers,241466,1
potato-distillery,241479,0
power-cogs,241519,0
powerful-benchmarker,241566,1
powersgd,241610,0
ppasr,241686,1
ppcls-notebook,241711,1
ppdeep,241724,1
ppdl,241731,0
ppdet,241732,1
ppdet-notebook,241737,1
ppcd,241787,0
pplbench,241799,1
ppmml,241821,1
ppocrlabel,241836,1
ppq,241882,0
ppnrespeakerdemo,241889,1
pptb,241949,1
prabir,242062,0
practicalai,242077,1
prado,242107,1
pranaam,242142,0
pre-ai-python,242254,0
prdc,242321,1
prediction-flow,242344,1
prediction-flow-x,242346,1
prdnn,242350,0
predflow,242353,1
predictioner,242361,1
predictnow-client,242377,0
predictionary,242382,1
predicto,242383,0
prefect,242439,0
prefetch_generator,242446,1
prefopt,242469,0
preimutils,242504,1
prenigmaautoml,242528,0
prenigma-automl,242530,0
prenlp,242538,0
preprocess1,242569,0
preprocessrawtext,242591,0
preptext,242602,0
pre-reco-utils,242618,1
prescient,242640,0
presidio-analyzer,242650,0
pressio4py,242666,1
presidio-analyzer-fixed,242672,0
pretty-confusion-matrix,242832,1
pretrainedmodels,242837,1
prettyetc,242838,0
prettytensor,242920,1
previs,242959,1
prevision-quantum-nn,242962,0
pricer,243015,0
primitiv,243170,1
princoml,243230,0
prinpy,243233,0
print2d,243243,1
principledinvestigator,243269,0
printensor,243288,1
print-tensor,243532,1
private-component,243661,0
privgan,243691,0
privyfilter,243710,0
probability-calibration,243799,1
probflow,243958,1
probabilistic-word-embeddings,243980,0
processdigit,244037,0
processtransformer,244099,1
product-category,244210,0
product-key-memory,244235,1
profanity-filter,244739,0
profetorch,244744,1
profanity-filter2,244748,0
profit,244785,0
progaf,244799,0
progen-transformer,244809,1
pro-gan-pytorch,244813,1
progentrl,244817,0
proglearn,244828,1
prognosais,244832,0
program-synthesis,244854,0
pro-gan-pth,244914,1
programl,244944,1
projectslib,245015,0
proloaf,245119,0
prompt2slip,245308,0
prose,245446,0
prosedecomposer,245482,0
protein-bert-pytorch,245524,1
protein-bert,245530,0
protexam,245547,0
protis,245551,0
protein-design,245555,0
protein-glm,245558,1
proto-dist-ml,245635,1
protoattend,245667,0
protoflow,245675,1
protopia,245719,0
prototorch-models,245742,0
protonn,245745,1
prototorch,245747,1
prototorch-qu,245749,0
provis,245797,0
protonet,245798,1
proviso,245806,1
proximal-gradient,245843,0
provenance,245862,0
pr-streamlit-template,246000,0
prvi-pokusaj1,246061,0
pscmrcet-tensorflow-object-trainer,246165,0
psenet-text-detector,246196,0
psemodel,246201,1
ps-eor,246208,0
pscp,246237,1
psiz,246309,0
psort,246364,0
psowi,246370,0
pspso,246409,0
pslpython,246417,0
psychrnn,246553,1
psychopy_ext,246563,1
psyki,246602,0
psy-maps,246610,1
ptcn,246679,0
pt-datasets,246686,1
ptdt,246693,0
ptflops,246722,1
psyneulink,246728,0
ptgnn,246733,1
pthelper,246734,1
pthflops,246736,1
ptgaze,246741,1
ptk-patrickctrf,246761,0
ptlflow,246774,1
ptmod,246785,1
ptpt,246808,1
ptranking,246821,1
ptwt,246943,1
pubtator-loader,247102,0
pubmad,247114,0
pug,247156,1
pug-ann,247160,1
pugh-torch,247214,1
pubtools-pulplib,247224,0
pulmoscan,247236,0
pull-the-pitcher,247243,1
pulse2percept,247326,1
punctuator-isl,247533,0
punctuation-stylometry,247535,0
punditkit,247544,0
punctuator-lvl9-inga,247545,0
pumpp,247555,0
pupil-analysis,247593,1
punppci,247643,0
pupyl,247648,1
pure-attention,247650,0
pupillib,247664,0
putput,247934,1
pushsource,247942,0
puzzlelib,247949,1
pvactools,247967,0
pvae,247968,1
pva-resimagenet,247969,0
pvcheetah,247981,1
pvcobra,247988,1
pvcobrademo,247992,1
pvcheetahdemo,248002,1
pvleopard,248013,1
pvleoparddemo,248033,1
pvops,248037,0
pvqa,248045,1
pvporcupine,248055,1
pvporcupinedemo,248059,1
pvrespeakerdemo,248068,1
pvrhino,248070,1
pvshepherd,248074,1
pvrhinodemo,248094,1
pwlf,248152,1
pwml,248231,0
pxmap,248294,0
pxtextmining,248466,0
py4dstem,248734,0
pyabc,248793,0
pyace,248834,1
pyactigraphy,248860,0
pyabsa,248897,1
pyadlml,248919,1
py-agender,248990,0
pyaidoop-dl-models,249036,1
pyaidoop,249135,1
pyannotators-zeroshotclassifier,249336,0
pyannote.audio,249344,1
pyannotators-trfclassifier,249348,0
pyannote.video,249366,0
pyapetnet,249434,1
pyaudioclassification,249782,1
pyattention,249784,1
pyautomakerhuman,249865,0
pyaware,249935,0
pybaize,250032,0
pybandits,250062,0
pybaobab,250077,1
pybanq,250089,0
pybased,250118,0
pybatfish,250140,0
pybboxes,250179,1
pyben,250277,1
pyberrynet,250292,1
py-bes,250306,0
pybia,250383,0
pybindingcurve,250426,0
pybiographs,250443,0
pyblaze,250522,1
pybnn,250649,1
py-blueprint,250671,0
pybrain,250768,1
pybrain2,250909,1
pybx,250989,1
pycandle,251122,1
pycaret-ts-alpha,251197,0
pycaret-nightly,251209,0
pycaret,251216,0
pycave,251264,1
pycarus,251272,0
pycausalmatch,251299,0
pycda,251336,1
pychubby,251638,1
pyclay-annotation-utils,251732,0
pyclay-common-utils,251734,0
pyclustering,251874,1
pyclue,251892,0
pycm,251906,1
pycmtensor,251911,1
pyco2sys,251956,0
pycode2seq,251974,1
pycoder,252016,0
pycollector,252077,0
pycomlink,252135,0
pycomposer,252201,1
pycontractions,252344,0
py-config-runner,252359,1
pyconverse,252371,0
pyconverters-speech,252398,0
pycorrector,252821,1
pycox,252976,1
pycroscopy,253101,0
pyctcdecode,253225,0
pyctmo,253235,0
pyctrsa,253268,0
pyc-wheel,253379,0
pycvextract,253403,0
pydac,253417,0
pydaily,253448,0
pydarnio,253586,0
pydatasci,253659,0
pydatavec,253667,1
pydata-wrangler,253676,0
pydbm,253739,1
pydeeptoy,253852,1
pydeepl,253854,1
pydeepspeech,253855,0
pydeepimagej,253861,1
pydeeplator,253877,1
pydemic-ui,253905,0
pydens,253922,1
pydev-sample,254010,0
pydgmfinder,254046,0
pydgn,254158,1
pydiscotools,254190,0
pydiogment,254199,1
pydisys,254243,0
pydlmodels,254275,1
pydlmafs,254302,1
pydmd,254306,0
pydoku2,254416,0
pydomains,254430,1
pydnn,254458,1
pydp,254509,0
pydprint,254517,1
pydrishti,254569,0
pydrobert-pytorch,254595,0
pydrobert-kaldi,254599,0
pydron-dataflow,254601,0
pydslib,254669,0
pydstream,254673,1
pydta-test,254728,0
pydta,254729,0
pydygp,254757,0
pyeem,254956,0
pyedpiper,254958,1
pyeeglab,254973,1
pyemits,255103,0
pyemotion,255115,0
pyemp,255174,0
pyenzyme,255220,0
pyepal,255229,0
pyepl,255253,1
pyequilib,255282,1
pyesmda,255316,1
pyerrors,255343,0
pyeurovoc,255398,0
py-event-mocks,255438,0
pyevolution,255467,0
pyexcel,255470,1
pyexcel-io,255477,0
pyexcel-xls,255491,1
pyeye,255586,0
pyfacer,255616,1
pyexcel-export,255619,0
pyfacy,255635,0
pyfast,255687,1
pyfar,255712,0
pyfftc,255832,0
pyfastdub,255848,0
pyfiction,255868,0
pyfit,255982,1
pyflor,256080,1
pyflowfw,256101,1
pygad,256286,1
pygaiax,256292,1
pygans,256420,0
pygan,256456,1
pygcl,256499,1
pygenealogicaltools,256585,0
py-gitea,256853,0
pyglom,256933,1
pyglow,256937,0
pyglowworm,256960,1
pygmalion,256972,0
pygnn,257119,1
pyg-nightly,257132,1
pygod,257170,1
pygop,257205,0
pygpso,257260,0
pygranso,257301,1
pygranso-cpu,257327,1
pygrnn,257367,1
pygrid,257369,1
pygrpfe,257401,0
pygryd,257417,1
pyhac,257531,0
pyhalcyon,257551,0
pyhand-earth,257569,0
pyhandmouse,257576,0
pyhavector,257661,0
pyhdx,257676,0
pyhealth,257686,1
pyheartex,257693,1
pyhessian,257744,1
pyhf,257755,1
pyhelayers,257759,0
pyhopper,257916,1
pyhumour,257979,0
pyhydroqc,258009,1
pyiaas,258043,0
pyicarus,258073,0
py-image-feature-extractor,258177,1
pyimgy,258216,0
pyiqa,258509,1
pyism,258566,0
pyjamas-rfglab,258630,0
pyjarvis,258641,1
pyjc,258693,1
pykale,258927,1
pykeen,258988,1
pykernsformer,259004,1
pykitml,259076,1
pyklopp,259100,0
pyknos,259111,1
pykoala,259114,1
pykoko,259138,0
pylattice,259343,1
pyleafarea,259408,0
pylearnalgorithms,259409,1
pyleetspeak,259436,0
pylda2vec,259448,1
pylineagt,259695,0
pylightcurve-torch,259708,0
pylines,259722,0
pyllars,259954,0
pyloa,259978,0
pylocron,260011,1
pylooper,260120,1
pylops-gpu,260154,0
pyloxyloto,260198,1
pyluna-pathology,260257,0
pymail,260384,1
pymanopt,260467,1
pymarlin,260521,0
pymaro,260527,0
pymathics-natlang,260585,0
pymars,260588,1
pymathrix,260601,1
pymde,260735,1
pymdp,260785,0
pymedphys,260798,0
pymedphys-labs,260871,0
pymer4,260888,0
pymetheus,260993,0
pymia,261039,1
pymli,261219,1
pymltools,261226,0
pymlutil,261229,0
py-ml-utils,261230,1
pymor,261494,0
pymop,261545,0
pymusas,261765,0
pynamodb-encoder,262016,1
pyncer,262056,0
pyneo,262117,1
pynet-dl,262162,1
pynets,262185,1
pyneurgen,262197,1
py-neuromodulation,262205,1
pyneuroml,262208,0
pyneuroner,262209,1
pynit,262346,0
pynnrw,262399,0
pynmsnn,262401,1
pynnsmd,262403,1
pynlai,262429,0
pynorm,262464,1
pynoob,262466,0
pynsp,262550,1
pynsett,262556,0
pyntcloud,262584,1
pynvidia,262676,1
pyobo,262906,0
pyod,262934,1
pyodds,262949,1
pyodi,262952,1
pyolov3,263035,0
pyolj,263211,0
pyoptimus,263291,0
py-outrider,263408,0
pypaddle,263502,1
pypads-onto,263503,1
pypads-padre,263540,1
pypaq,263568,0
pyparquetloaders,263605,0
pypaz,263707,0
pypbbot,263718,0
pypdfparse,263789,1
py-pdf-term,263791,0
pypelearn,263852,0
pyperceptron,263900,1
pypesto,263963,0
pyphashml,263989,0
pyphonic,264033,1
pypifuhd,264148,0
pypipegraph2,264289,0
pyplt,264564,0
pyplnmodels,264592,0
pypots,264774,1
pyprocessors-q_and_a,264972,0
pyprob,264975,1
pyprocessors-opennre,264980,0
pyprocessors-silero,265023,0
pypytorch,265278,1
pypuf,265290,0
pyqna,265354,1
pyqlearning,265361,1
pyqlib,265374,1
pyquokka-dev,265720,0
pyrack,265764,0
pyradox-tabular,265779,0
pyquokka,265788,0
pyradox-generative,265797,0
pyrameter,265819,1
pyrallis,265829,1
pyramm,266210,0
pyrates,266297,0
pyraytracer,266319,0
pyrdf2vec,266353,0
pyrdle,266357,0
pyraug,266367,1
pyreal,266399,0
pyreconcile,266444,0
pyresearchutils,266479,0
pyresid,266491,0
pyresparser,266500,0
pyribs,266606,1
pyriksprot-tagger,266637,0
pyrmvtxt,266719,0
pyrlprob,266735,0
pyrnn,266750,0
pyrobolearn,266756,0
pyromaniac,266819,0
pyronn-layers,266851,0
pyro-ppl,266866,1
pyronear,266917,1
pyroved,266935,1
pyrovision,266938,1
pyromancy,267008,1
pyrtstools,267061,0
pyrush,267102,0
pysad,267156,0
pysarplus,267256,1
pysc2,267310,1
pyscenic,267371,0
pyscnet,267437,0
pysef,267603,1
pysentimiento,267726,1
pyseries,267739,0
pyserini,267756,0
pysigsci,268034,0
pysiml,268053,0
pysimultanradiation,268140,0
pysisyphus,268179,0
pyskydl,268210,1
pyslide,268265,1
pysmartengine,268311,0
pysisl,268341,0
pysmeter,268357,0
pysmock,268371,0
pysnakegym,268404,0
pysnn,268447,0
pysoda,268491,1
py-sodium,268496,1
pysodmetrics,268502,1
pysofi2,268532,0
pysoftnlp,268551,0
pysophia2test,268595,0
pysophia2,268601,0
pysoundtool,268616,1
pysp2tf-demo,268629,1
pysp2tfdemo,268630,1
pyspace-toolkit,268647,0
pyspark-ds-toolbox,268678,0
pyspectools,268771,0
pyspikes,268826,1
pysplit-dataset,268840,1
pyspod,268867,0
pyssdeep,269017,1
pystatemachines,269135,1
pystatsbatteries,269146,0
pystacks,269167,1
pystematic-torch,269182,1
pystk,269226,0
pystone,269239,1
pystiche,269255,1
pysummarization,269438,1
pysurvival,269469,0
pysv,269473,0
pysyft,269570,1
pysyntime,269584,0
pysyrenn,269589,1
pytchuka,269794,0
pytcn,269806,0
pytdc,269814,1
pytdml,269862,0
pyteller,269906,0
pytest-ast-transformer,270062,1
pytest-diff,270278,0
pytest-pytorch,270779,1
pytetete,271142,0
pytest-soft-assertions,271151,0
pytextminer,271163,0
pytext-nlp,271167,0
pytextrank,271173,0
pytext-nlp-test,271174,0
pytezz,271189,0
pytfl,271196,0
pythagoras,271234,1
pythainlp,271248,0
pythia-learn,271284,0
pythaiasr,271386,0
python-allib,271527,0
python-benedict,271710,1
pythonbrain,271799,1
python-bean,271844,0
pythoncrest,272121,0
python-data-transformer,272225,1
python-dataset,272226,0
python-deepviz,272255,1
pythondnn,272333,1
python-doctr,272348,1
python-easygraph,272417,0
python-english,272491,0
python-face-recognition-wrapper,272581,0
python-graphs,272844,1
pythonicforbert,272984,0
python-moutai,273575,0
python-movie,273579,0
python-minigrad,273628,1
python-ne,273662,1
python-office-kylin,273765,0
python-office-windows,273771,0
python-office-linux,273780,0
python-office-deepin,273799,0
python-office-uos,273803,0
pythonproject1,274132,0
python-plus-plus,274164,1
python-shop,274541,0
python-topic-model-preprocessor,274958,0
python-tsp,275017,0
python-vivid,275152,0
pytigergraphbeta,275438,0
pyting,275526,0
pytoaster,275628,1
pytod,275630,1
pytoan,275633,1
pytoda,275647,1
pytorch2caffe,275760,0
pytorch2keras,275761,1
pytorch-bayes,275765,1
pytorch-accelerated,275768,1
pytorch3d,275769,0
pytorch-argus,275772,1
pytorch-adaptive-computation-time,275774,1
pytorch-benchmark,275775,1
pytorch-axe,275776,0
pytorch-bert,275777,1
pytorchbp,275778,1
pytorch-ard,275780,1
pytorchcheckpoint,275781,1
pytorch-caldera,275782,1
pytorch-ckpt-manager,275784,0
pytorch-clip-bbox,275786,0
pytorch-clip-guided-loss,275787,0
pytorchcnnmodules,275788,1
pytorch-cbis-ddsm,275789,1
pytorch-bolt,275790,1
pytorch-cnn-trainer,275791,1
pytorchcml,275792,1
pytorch-clip,275793,0
pytorchcrf,275795,1
pytorch-damn,275800,0
pytorch-complex,275804,0
pytorch-common,275805,1
pytorch-dice-loss,275806,0
pytorch-bigtable,275807,0
pytorch-datastream,275808,1
pytorch-directml,275810,1
pytorch-distbelief,275811,1
pytorch-dni,275812,1
pytorch-drl,275813,1
pytorch-es,275814,1
pytorch-beam-search,275816,1
pytorch-estimator,275817,0
pytorchdl,275818,0
pytorch-dp,275819,1
pytorch-easy,275820,1
pytorch-doc-zh,275821,1
pytorch-extra-mhirano,275822,0
pytorch-fid,275824,1
pytorch-crf,275825,1
pytorch-fasterrcnn,275826,1
pytorch-fast-elmo,275828,1
pytorch-extras,275829,1
pytorch-fid-wrapper,275832,1
pytorch-hed,275834,1
pytorch-gpx,275837,1
pytorch-forecasting,275839,1
pytorch-gradcam,275840,1
pytorch-gan-metrics,275841,1
pytorch-gleam,275842,1
pytorch-h5dataset,275843,0
pytorch-ident,275844,0
pytorch-imbalance-loss,275845,0
pytorch-hyperlight,275846,1
pytorch-igniter,275847,0
pytorchipfs,275848,1
pytorchjeeves,275849,0
pytorch-inferno,275850,1
pytorchkeras,275851,0
pytorch-ignite,275852,1
pytorch-influence-functions,275853,1
pytorch-kernel-transformer,275854,1
pytorchcv,275855,1
pytorch-eff-vis-pretraining,275856,0
pytorch-hrvvi-ext,275858,0
pytorch-adapt,275859,1
pytorch-land,275860,1
pytorch-lamb,275861,0
pytorch-eo,275862,1
pytorchlight,275863,0
pytorch-kfp-components,275866,1
pytorch-lantern,275867,1
pytorch-lightning-data,275868,1
pytorch-lightning-applications,275869,1
pytorch-lightning-cifar,275870,0
pytorch-lightning-sam-callback,275873,0
pytorch-lightning-flash,275874,1
pytorch-lightning-bolts,275876,1
pytorch-lightning-template,275877,0
pytorch-block-sparse,275878,1
pytorchlosses,275880,0
pytorchltr,275881,0
pytorch-lr-tuner,275882,1
pytorch-lightning,275883,1
pytorch-light,275884,0
pytorch-lr-finder,275885,0
pytorch-glow,275886,1
pytorch-mnl,275887,1
pytorch-ext,275888,1
pytorch-math,275889,0
pytorch-models,275890,0
pytorch-mjolnir,275891,0
pytorch-extension,275893,1
pytorch-lightning-spells,275894,1
pytorch-model-summary,275895,1
pytorch-mighty,275897,1
pytorch-monitor,275898,1
pytorch-nemo,275902,0
pytorch-detection,275903,0
pytorch-memlab,275904,1
pytorch-metric-learning,275905,1
pytorch-msssim,275907,1
pytorch-nlp,275909,1
pytorch-ner,275910,1
pytorch-nn-tools,275912,1
pytorch-optimize,275913,1
pytorch-partial-crf,275915,1
pytorch-ood,275916,1
pytorch-modules,275918,0
pytorch-polkadots,275919,0
pytorch-policy,275920,1
pytorch-lightning-nightly,275922,1
pytorch-nce,275923,1
pytorch-optimizer,275924,1
pytorch-pqrnn,275925,1
pytorch-pretrained-biggan,275926,1
pytorch-nlu,275927,1
pytorch-probgraph,275928,0
pytorch-quantum,275929,0
pytorch-pip-shim,275931,1
pytorch-resample,275935,0
pytorchresearch,275936,1
pytorch-quantization,275937,1
pytorch-rl,275938,1
pytorch-ranger,275939,0
pytorch-rex,275941,1
pytorch-scorch,275942,1
pytorch-quik,275943,0
pytorch-stateful-lstm,275944,1
pytorch-stacked-hourglass,275945,0
pytorch-pretrained-bert,275946,1
pytorchext,275947,0
pytorch-search,275948,1
pytorch-spiking,275949,0
pytorch-skipthoughts,275952,1
pytorch-segmentation-models-trainer,275953,1
pytorch-sru,275955,1
pytorch-sublstm,275956,1
pytorch-swats,275958,1
pytorch-ssd,275959,0
pytorch-tdnn,275960,1
pytorch-forecasting-unofficial-hotfix,275961,0
pytorch-text-crf,275962,0
pytorch-tabnet,275963,1
pytorch-semseg,275965,1
pytorch-swem,275966,1
pytorchtools,275968,1
pytorchtrainer,275969,1
pytorch-to-tflite,275970,1
pytorch_ssim,275971,1
pytorch-text-utils,275972,1
pytorch-tabular,275973,1
pytorch-stream-dataloader,275975,1
pytorch-toolbelt,275976,1
pytorchutils,275977,1
pytorch-transformers-pvt-nightly,275978,1
pytorch-vgg-named,275979,1
